Rank,University,Artificial intelligence,Computer systems and networks,Cybersecurity,Databases and data mining,Digital Libraries,Human computer interaction,Machine Learning,Medical Image Computing,Natural Language Processing,Parallel Computing,Program Analysis,Programming Languages,Programming languages and verification,Vision and graphics
2131,Hong Kong Baptist University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2132,JUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2133,University of Southern Mississippi,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2134,American University of Beirut,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2135,Univ. of California - Riverside,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2136,IIT Kanpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2137,Hebrew University of Jerusalem,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2138,Wayne State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2139,Bar-Ilan University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2140,University of Houston,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2141,Macquarie University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2142,TU Dortmund,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,TeIAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2144,Yale University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2145,Florida International University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2146,University of Queensland,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2147,Monash University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2148,EPFL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2149,Aarhus University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,King Abdulaziz University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2151,Université de Sherbrooke,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2152,Xidian University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2153,University of Louisiana - Lafayette,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2154,Weizmann Institute of Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2155,Princeton University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2156,Lund University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2157,Hebrew University of Jerusalem,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2158,Tel Aviv University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2159,University of Toronto,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2160,KTH Royal Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161,University of Connecticut,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2162,Sharif University of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2163,University of Massachusetts Amherst,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2164,University of Massachusetts Amherst,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2165,Cardiff University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2166,HKUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2167,IUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2168,TU Darmstadt,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2169,Oregon State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170,EPFL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2171,Stony Brook University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172,EPFL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173,University of Tennessee,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2174,University of Southern California,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2175,University of Edinburgh,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176,Tel Aviv University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,University of Edinburgh,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178,University of Copenhagen,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2179,EPFL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2180,Sharif University of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2181,Polytechnique Montreal,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2182,University at Albany - SUNY,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2183,Princeton University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2184,IIT Guwahati,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2185,South Asian University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2186,Tel Aviv University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2187,Dartmouth College,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2188,IIIT Bangalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2189,Hebrew University of Jerusalem,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2190,BITS Pilani,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2191,Ariel University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2192,Tel Aviv University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2193,Boise State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2194,Lancaster University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,Univ. of California - Riverside,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2196,Hebrew University of Jerusalem,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,IIT Delhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2198,IIT Bhilai,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2199,Iowa State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,University of Essex,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2201,Princeton University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2202,University of South Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,University of Illinois at Chicago,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2204,Univ. of California - Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2205,DAIICT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2206,Bar-Ilan University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2207,Ariel University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2208,Hebrew University of Jerusalem,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2209,Johns Hopkins University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,Loughborough University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2211,University of Maryland - College Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,IIT Delhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2213,IIT Kanpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2214,University of Western Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2215,University of Ottawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2216,University of Ottawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2217,KIIT Bhubaneswar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2218,University of Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2219,Massey University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2220,Rochester Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2221,University of Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2222,Masdar Institute,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2223,University of Tartu,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2224,Hebrew University of Jerusalem,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2225,Tel Aviv University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2226,University of Wisconsin - Milwaukee,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2227,University of Maryland - College Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2228,Ariel University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229,University of Edinburgh,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2230,University of Wisconsin - Madison,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2231,Weizmann Institute of Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2232,CUNY,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2233,CUNY,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2234,University of A Coruña,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,Univ. of California - Santa Barbara,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2236,American University in Cairo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2237,American University in Cairo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2238,Concordia University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2239,Univ. of California - Riverside,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2240,Univ. of California - Riverside,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2241,Qatar University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,Indiana University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2243,University of Central Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2244,IIT (BHU) Varanasi,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245,North Carolina State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2246,University of Pittsburgh,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2247,University of Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2248,Georgia Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2249,University of Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2250,Carnegie Mellon University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2251,Brown University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,University of Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2253,University of Oklahoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2254,Carnegie Mellon University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2255,Univ. of California - San Diego,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2256,University of Ottawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2257,University of Texas at Austin,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,Brown University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2259,Georgia Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2260,University of Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2261,University of Colorado Boulder,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2262,Clemson University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2263,University of Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2264,Rutgers University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2265,Soochow University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2266,Case Western Reserve University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2267,Florida State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2268,Florida State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2269,University of Wisconsin - Madison,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2270,Universidade de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2271,Chalmers/GU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2272,Ecole Normale Superieure,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273,Univ. of California - Berkeley,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2274,USP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,UFPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2276,University of York,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2277,Univ. of California - Berkeley,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2278,UFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2279,USP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,Universidade de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2281,University of Groningen,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2282,Western Sydney University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2283,ETH Zurich,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2284,UFRGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2285,Rensselaer Polytechnic Institute,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,University of Amsterdam,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2287,UFRGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2288,UFRGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2289,Universidade NOVA de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2290,University of Utah,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2291,Universidade NOVA de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2292,Universidade de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2293,University of Essex,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2294,Universidade NOVA de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295,University of Amsterdam,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296,Universidade de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2297,Universidade de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2298,Universidade de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2299,UFMG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,University of A Coruña,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2301,UFRJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2302,UFRJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,Loughborough University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,Universidad de Zaragoza,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,University of Salzburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,Universidade de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,Universidade de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,Cleveland State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,University of Amsterdam,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,University of Waterloo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,Washington State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2312,National University of Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2313,IIT Dharwad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,IISc Bangalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,IIT Bhilai,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2316,IIT Jodhpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2317,Georgia Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2318,Kyungpook National University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,University of Minnesota,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,University of Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2321,Pennsylvania State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2322,Royal Holloway University of London,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2323,University of Minnesota,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,Florida International University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2325,Florida International University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2326,Massachusetts Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2327,Univ. of California - Berkeley,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,University of Texas - El Paso,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2329,Purdue University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,Washington State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2331,Purdue University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2332,IIT Dharwad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,Washington State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2334,USP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2335,USP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2336,USP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2337,Louisiana State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2338,EPFL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2339,Brunel University London,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2340,University of Tartu,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2341,Rice University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2342,University of Exeter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2343,University of Illinois at Chicago,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2344,EPFL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,Ariel University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2346,Ariel University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2347,Univ. of California - Berkeley,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2348,University College Dublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2349,University College Dublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2350,University College Dublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2351,University of Cincinnati,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2352,DTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2353,Uppsala University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2354,DTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2355,Aalborg University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,University of York,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2357,Uppsala University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2358,Simon Fraser University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2359,Aarhus University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2360,DTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2361,Lund University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,DTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2363,IT University of Copenhagen,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2364,University of Copenhagen,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2365,University of York,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,KTH Royal Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2367,KTH Royal Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2368,UFRGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2369,UNICAMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2370,UNICAMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2371,UNICAMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2372,York University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,University of Texas at Dallas,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2374,University of Waterloo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375,UFPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2376,UFPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2377,ShanghaiTech University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2378,University of Pennsylvania,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2379,Yale University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2380,KAIST,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2381,Politecnico di Milano,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2382,University of Manitoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2383,DTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2384,University of Wisconsin - Madison,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2385,University of Wisconsin - Madison,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2386,University of Catania,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2387,Birkbeck University of London,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2388,Brunel University London,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2389,Queen Mary University of London,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2390,Bocconi University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2391,University of Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2392,University of Pisa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2393,University of Salerno,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2394,University of Salerno,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2395,University of Salerno,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2396,Georgia Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2397,Georgia Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2398,Universidad de los Andes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2399,Universidad de los Andes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400,Boston University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401,Georgia Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2402,Georgia Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403,University of Klagenfurt,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404,Sapienza University of Rome,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2405,University of Trento,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2406,University of Trento,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2407,Loughborough University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2408,Sapienza University of Rome,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2409,Simon Fraser University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410,Georgia Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2411,DTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2412,Sapienza University of Rome,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2413,Saarland University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2414,Arizona State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2415,Open University UK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2416,Chalmers/GU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2417,University of Wuppertal,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2418,DTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,Jacobs University Bremen,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,University of Klagenfurt,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2421,University of Bremen,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2422,University of Stuttgart,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2423,EPFL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2424,LMU Munich,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2425,TU Kaiserslautern,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2426,University of Tübingen,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2427,Charles University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2428,University of Wuppertal,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2429,University of Toronto,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2430,University of Oxford,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2431,University of Tübingen,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2432,TU Chemnitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2433,University of Pennsylvania,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2434,Uppsala University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2435,University of Bamberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2436,Masdar Institute,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2437,University of Rostock,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2438,University of Mainz,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2439,University of Würzburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2440,Malmö University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2441,Bauhaus University Weimar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2442,University of Erlangen–Nuremberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2443,Bundeswehr University Munich,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2444,Saarland University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2445,Texas A&M University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2446,Univ. of Illinois at Urbana-Champaign,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2447,TU Darmstadt,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,University of Siegen,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2449,TU Wien,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2450,ETH Zurich,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2451,University of Bergen,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2452,Cyprus University of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2453,University of Erlangen–Nuremberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,University of Leipzig,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2455,University of Kiel,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2456,Universidade de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2457,TU Ilmenau,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2458,University of Toronto,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2459,University of Kiel,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2460,University of Salzburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461,University of Würzburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2462,University of Magdeburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2463,Aarhus University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2464,University of Oldenburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2465,EPFL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2466,University of Edinburgh,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2467,University of Freiburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2468,Hasso Plattner Institute,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2469,TU Kaiserslautern,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2470,Carnegie Mellon University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2471,TU Wien,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2472,University of Oldenburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2473,TU Clausthal,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,Cyprus University of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2475,University of Nicosia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2476,University of Tübingen,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2477,University of Lübeck,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2478,University of Potsdam,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2479,University of Kiel,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2480,NTUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2481,College of William and Mary,0,0,0,0,0,0,0,0,0,0,0,0,0,0
